codigo_indicador,codigo_pais,codigo_area,tipo_incidencia,descripcion,accion_aplicada,estado
ECO_PC,CCK,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,COK,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,GUM,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,PRK,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,NIU,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,NFK,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,MNP,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,PCN,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,TKL,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,WLF,APC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,ALA,EUR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,GIB,EUR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,VAT,EUR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,SMR,EUR,PERIODO_INCOMPATIBLE,PIB disponible solo para 2023.0; se exige 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,SJM,EUR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,GGY,EUR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,JEY,EUR,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,IMN,EUR,PERIODO_INCOMPATIBLE,PIB disponible solo para 2023.0; se exige 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,XKX,EUR,DATO_AUSENTE,Falta poblacion nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,SYR,MDE,DATO_AUSENTE,Falta PIB nominal nacional 2024,Localizar dato nacional metodológicamente equivalente del mismo año.,NO RESUELTA
ECO_PC,YEM,MDE,DATO_AUSENTE,Falta PIB nominal nacional 2024,Incorporado IMF_CR_26_80 2024.,RESUELTA
ECO_PC,VGB,NAC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,CUB,NAC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,GRL,NAC,PERIODO_INCOMPATIBLE,PIB disponible solo para 2023.0; se exige 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,GLP,NAC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,MTQ,NAC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,MSR,NAC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,BES,NAC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,BLM,NAC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,AIA,NAC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,MAF,NAC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,SPM,NAC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,VIR,NAC,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,FLK,SAM,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
ECO_PC,GUF,SAM,DATO_AUSENTE,Falta PIB nominal nacional 2024,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,IOT,AFR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,MYT,AFR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,REU,AFR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,SHN,AFR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,ESH,AFR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,ASM,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,TWN,APC,DATO_AUSENTE,Falta IDH nacional 2023,Incorporado TW_DGBAS_HDI 2023.,RESUELTA
HUM_IDH,CXR,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,CCK,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,COK,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,PYF,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,GUM,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,PRK,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,NCL,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,NIU,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,NFK,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,MNP,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,PCN,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,TKL,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,WLF,APC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,MAC,CHN,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,FRO,EUR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,ALA,EUR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,GIB,EUR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,VAT,EUR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,MCO,EUR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,SJM,EUR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,GGY,EUR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,JEY,EUR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,IMN,EUR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,XKX,EUR,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,BMU,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,VGB,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,CYM,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,GRL,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,GLP,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,MTQ,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,MSR,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,CUW,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,ABW,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,SXM,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,BES,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,PRI,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,BLM,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,AIA,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,MAF,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,SPM,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,TCA,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,VIR,NAC,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,FLK,SAM,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
HUM_IDH,GUF,SAM,DATO_AUSENTE,Falta IDH nacional 2023,Se mantiene ausente; la cobertura poblacional del área alcanza el 95 %.,ACEPTADA CON OBSERVACIÓN
